Trip/Eats ID,Transaction Timestamp (UTC),Request Date (UTC),Request Time (UTC),Request Date (Local),Request Time (Local),Drop-off Date (UTC),Drop-off Time (UTC),Drop-off Date (Local),Drop-off Time (Local),Request Timezone Offset from UTC,First Name,Last Name,Email,employee name ,Employee ID,Service,City,Distance (mi),Duration (min),PICKUP ZIP,DROP OFF ZIP,Expense Code,Program,Group,Payment Method,Transaction Type,Fare in Local Currency (excl. Taxes),Taxes in Local Currency,Tip in Local Currency,Transaction Amount in Local Currency (incl. Taxes),Local Currency Code,Fare in USD (excl. Taxes),Taxes in USD,Tip in USD,Transaction Amount in USD (incl. Taxes),"Estimated Service and Technology Fee (incl. Taxes, if any) in USD"
e2949113-9f3a-4b7a-98eb-45ba38fa2d6b,6/9/19 23:04,6/9/19,10:54PM,6/9/19,6:54PM,6/9/19,11:04PM,6/9/19,7:04PM,-05:00,Blade,Employee14,Employee14@blyblade.com,Bowie_Tam,--,Travel | Black SUV,New York City,2,5,"11430, USA","11430, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,32.06,0,0,32.06,USD,32.06,0,0,32.06,3.21
764b9832-7f79-4e13-a86f-195771d06c6d,6/9/19 23:06,6/9/19,10:49PM,6/9/19,6:49PM,--,--,--,--,-05:00,Blade,Employee1,Employee1@blyblade.com,Jake_Mirto,--,Travel | Premium SUV,NYC Suburbs,0.02,4,"11968, USA","11968, USA",EXP1,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,20.25,0,0,20.25,USD,20.25,0,0,20.25,2.03
a8ec05b1-de5e-4e9c-bf62-6146400d9f00,6/9/19 23:27,6/9/19,10:24PM,6/9/19,6:24PM,6/9/19,11:26PM,6/9/19,7:26PM,-05:00,Blade,Employee3,Employee3@blyblade.com,Esjona_Kadiu,--,Travel | UberX,New York City,19.54,58,"10011, USA","11430, USA",EXP1,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,75.13,0,0,75.13,USD,75.13,0,0,75.13,7.51
a3f4b080-b2a8-4d7e-b3ae-b7d47a523af9,6/9/19 23:54,6/9/19,11:41PM,6/9/19,7:41PM,6/9/19,11:54PM,6/9/19,7:54PM,-05:00,Blade,Employee14,Employee14@blyblade.com,Bowie_Tam,--,Travel | Black SUV,New York City,1.89,4,"11430, USA","11430, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,33.48,0,0,33.48,USD,33.48,0,0,33.48,3.35
2e9ca2ab-0997-4cbb-b0b6-6bea7d27a99a,6/10/19 0:19,6/10/19,12:06AM,6/9/19,8:06PM,6/10/19,12:19AM,6/9/19,8:19PM,-05:00,Blade,Employee6,Employee6@blyblade.com,Matthew_Brody,--,Travel | UberX,NYC Suburbs,4.36,8,"11975, USA","11937, USA",EXP8,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,19.43,0,0,19.43,USD,19.43,0,0,19.43,1.94
ab94f47e-a1ca-4f16-8cdb-7af6c5d0e05c,6/10/19 0:30,6/10/19,12:06AM,6/9/19,8:06PM,6/10/19,12:30AM,6/9/19,8:30PM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | UberX Diamond,New York City,11.68,21,"10001, USA","07608, USA",EXP3,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,64.84,0,0,64.84,USD,64.84,0,0,64.84,6.48
9831c819-9029-4816-9894-e0c4d99b89c9,6/10/19 0:36,6/10/19,12:09AM,6/9/19,8:09PM,6/10/19,12:36AM,6/9/19,8:36PM,-05:00,Blade,Employee31,Employee31@blyblade.com,Tori_Maisey,--,Travel | UberX,NYC Suburbs,9.34,19,"11937, USA","11963, USA",EXP5,CORP - Employee Rides,BLADE - CX + SR CX,Monthly Billing,Fare,35.05,0,0,35.05,USD,35.05,0,0,35.05,3.51
a6ae2d72-644d-48ea-a344-620d8302273a,6/10/19 3:12,6/10/19,2:28AM,6/9/19,10:28PM,6/10/19,3:12AM,6/9/19,11:12PM,-05:00,Blade,Employee17,Employee17@blyblade.com,Nate_Alexander,--,Travel | UberX,NYC Suburbs,20.26,30,"11954, USA","11975, USA",EXP11,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,61.36,0,0,61.36,USD,61.36,0,0,61.36,6.14
60ed716a-80ea-4a78-a7f4-66bf6d0e3af4,6/10/19 3:28,6/10/19,2:57AM,6/9/19,10:57PM,6/10/19,3:28AM,6/9/19,11:28PM,-05:00,Blade,Employee31,Employee31@blyblade.com,Tori_Maisey,--,Travel | UberX,NYC Suburbs,9.09,20,"11963, USA","11937, USA",EXP5,CORP - Employee Rides,BLADE - CX + SR CX,Monthly Billing,Fare,36.11,0,0,36.11,USD,36.11,0,0,36.11,3.61
e793a0a0-8550-4027-964e-a1105870fd81,6/10/19 9:59,6/10/19,9:24AM,6/10/19,5:24AM,6/10/19,9:59AM,6/10/19,5:59AM,-05:00,Blade,Employee12,Employee12@blyblade.com,Lysane_Sanchez,--,Travel | UberX Diamond,New York City,19.28,30,"10014, USA","07036, USA",EXP2,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,100,0,0,100,USD,100,0,0,100,10
a4b5ed98-7a73-41cd-8cdb-a12250f32fff,6/10/19 10:24,6/10/19,9:53AM,6/10/19,5:53AM,6/10/19,10:24AM,6/10/19,6:24AM,-05:00,Blade,Employee3,Employee3@blyblade.com,Esjona_Kadiu,--,Travel | UberX,New York City,11.41,24,"11214, USA","10001, USA",EXP8,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,55.38,0,0,55.38,USD,55.38,0,0,55.38,5.54
25646c7b-1431-4785-a661-df2020c710d2,6/10/19 10:42,6/10/19,10:26AM,6/10/19,6:26AM,6/10/19,10:42AM,6/10/19,6:42AM,-05:00,Blade,Employee17,Employee17@blyblade.com,Nate_Alexander,--,Travel | UberX,NYC Suburbs,1.67,5,"11975, USA","11937, USA",EXP8,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,15.94,0,0,15.94,USD,15.94,0,0,15.94,1.59
6b06593f-aae0-4fe7-9889-498bd3d3c2a8,6/10/19 11:08,6/10/19,10:56AM,6/10/19,6:56AM,6/10/19,11:08AM,6/10/19,7:08AM,-05:00,Blade,Employee32,Employee32@blyblade.com,AJ_Garber,--,Travel | UberX,NYC Suburbs,1.71,5,"11975, USA","11937, USA",EXP8,CORP - Employee Rides,--,Monthly Billing,Fare,15.5,0,0,15.5,USD,15.5,0,0,15.5,1.55
55e984a6-6a30-4d16-a5b6-ba8c3c6f8d98,6/10/19 11:10,6/10/19,10:50AM,6/10/19,6:50AM,6/10/19,11:10AM,6/10/19,7:10AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,3.64,15,"11211, USA","10010, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,22.07,0,0,22.07,USD,22.07,0,0,22.07,2.21
79fd3d77-b692-4ab9-ad53-7662923e27a3,6/10/19 11:23,6/10/19,10:30AM,6/10/19,6:30AM,6/10/19,11:22AM,6/10/19,7:22AM,-05:00,Blade,Employee25,Employee25@blyblade.com,Shyloh_Davonne Wilkinson,--,Travel | UberX Diamond,New Jersey,6.78,44,"07087, USA","10016, USA",EXP8,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,38.56,0,0,38.56,USD,38.56,0,0,38.56,3.86
dc87501f-cada-427c-980d-547075623565,6/10/19 12:07,6/10/19,11:24AM,6/10/19,7:24AM,6/10/19,12:07PM,6/10/19,8:07AM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Black SUV,New York City,4.96,36,"10010, USA","10282, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,70.86,0,0,70.86,USD,70.86,0,0,70.86,7.09
dc87501f-cada-427c-980d-547075623565,6/10/19 12:07,6/10/19,11:24AM,6/10/19,7:24AM,6/10/19,12:07PM,6/10/19,8:07AM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Black SUV,New York City,4.96,36,"10010, USA","10282, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Tip,0,0,10.25,10.25,USD,0,0,10.25,10.25,0
d0b3ca50-a951-4a1a-9a17-98117b969d92,6/10/19 12:22,6/10/19,11:38AM,6/10/19,7:38AM,6/10/19,12:22PM,6/10/19,8:22AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,9.22,39,"11374, USA","10001, USA",EXP8,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,51.05,0,0,51.05,USD,51.05,0,0,51.05,5.11
d2e1d47f-ad00-4d6b-8549-73a616f11bc4,6/10/19 12:36,6/10/19,11:43AM,6/10/19,7:43AM,6/10/19,12:36PM,6/10/19,8:36AM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Central | Black SUV,New York City,1.81,44,"10016, USA","10020, USA",--,OPS/FR/CX - PAX Rides,DEPT - OPS - NY,Monthly Billing,Fare,42.79,0,0,42.79,USD,42.79,0,0,42.79,4.28
daed69eb-da51-42a1-9638-87bacc6736e3,6/10/19 13:22,6/10/19,1:07PM,6/10/19,9:07AM,6/10/19,1:22PM,6/10/19,9:22AM,-05:00,Blade,Employee25,Employee25@blyblade.com,Shyloh_Davonne Wilkinson,--,Travel | Black SUV,New York City,2.03,9,"10016, USA","10012, USA",EXP10,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,47.4,0,0,47.4,USD,47.4,0,0,47.4,4.74
7c11b2ad-69ec-4556-8875-290289e1d5cb,6/10/19 13:27,6/10/19,1:16PM,6/10/19,9:16AM,6/10/19,1:26PM,6/10/19,9:26AM,-05:00,Blade,Employee29,Employee29@blyblade.com,Justin_Meltzer,--,Travel | UberX,New York City,1.57,6,"10014, USA","10001, USA",EXP8,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,15.27,0,0,15.27,USD,15.27,0,0,15.27,1.53
da840563-c893-492e-9f43-9abc9fd1be95,6/10/19 14:33,6/10/19,2:01PM,6/10/19,10:01AM,6/10/19,2:33PM,6/10/19,10:33AM,-05:00,Blade,Employee25,Employee25@blyblade.com,Shyloh_Davonne Wilkinson,--,Travel | UberX Diamond,New York City,2.42,25,"10016, USA","10011, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,29.08,0,0,29.08,USD,29.08,0,0,29.08,2.91
5d36e06d-7966-4e5c-9ae2-39872d93dff2,6/10/19 14:57,6/10/19,2:22PM,6/10/19,10:22AM,6/10/19,2:57PM,6/10/19,10:57AM,-05:00,Blade,Employee16,Employee16@blyblade.com,Hunter_Senning,--,Travel | UberX,New York City,2.46,30,"10010, USA","10011, USA",EXP3,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,25.5,0,0,25.5,USD,25.5,0,0,25.5,2.55
61a9e6cc-ca2f-4654-80fd-2d1aaa5c9f12,6/10/19 16:02,6/10/19,3:39PM,6/10/19,11:39AM,6/10/19,4:01PM,6/10/19,12:01PM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,4.06,14,"10010, USA","11211, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,24.26,0,0,24.26,USD,24.26,0,0,24.26,2.43
c64d411e-cf67-444c-ac4b-5b6700206706,6/10/19 16:41,6/10/19,4:16PM,6/10/19,12:16PM,6/10/19,4:41PM,6/10/19,12:41PM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,3.65,17,"11211, USA","10010, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,21.59,0,0,21.59,USD,21.59,0,0,21.59,2.16
73326f46-aef2-4d71-93c5-11725678ed0a,6/10/19 17:39,6/10/19,5:08PM,6/10/19,1:08PM,6/10/19,5:39PM,6/10/19,1:39PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberX,New York City,1.8,24,"10011, USA","10016, USA",EXP7,CORP - Employee Rides,BLADE - CORP,Monthly Billing,Fare,22.54,0,0,22.54,USD,22.54,0,0,22.54,2.25
22d5950d-df9b-403f-b1d6-2840863664f1,6/10/19 18:53,6/10/19,6:08PM,6/10/19,2:08PM,--,--,--,--,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,10.74,37,"10016, USA","11371, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,45.43,0,0,45.43,USD,45.43,0,0,45.43,4.54
c5f51c91-7e62-4e33-8364-db57b008c59f,6/10/19 19:10,6/10/19,7:01PM,6/10/19,3:01PM,6/10/19,7:10PM,6/10/19,3:10PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,1.17,5,ted States,"10004, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,15.56,0,0,15.56,USD,15.56,0,0,15.56,1.56
f1491835-eee8-4f74-aef7-271334739592,6/10/19 19:11,6/10/19,6:48PM,6/10/19,2:48PM,6/10/19,7:11PM,6/10/19,3:11PM,-05:00,Blade,Employee31,Employee31@blyblade.com,Tori_Maisey,--,Travel | UberX,NYC Suburbs,5.42,10,"11937, USA","11937, USA",EXP5,CORP - Employee Rides,BLADE - CX + SR CX,Monthly Billing,Fare,22.17,0,0,22.17,USD,22.17,0,0,22.17,2.22
9a5b4865-a6ad-4a27-82cc-895d6c9908be,6/10/19 19:33,6/10/19,6:53PM,6/10/19,2:53PM,6/10/19,7:33PM,6/10/19,3:33PM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX,New York City,6.86,35,"11371, USA","11211, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,34.85,0,0,34.85,USD,34.85,0,0,34.85,3.49
7afb387a-a634-44a6-b105-c69adb093679,6/10/19 19:41,6/10/19,7:32PM,6/10/19,3:32PM,6/10/19,7:41PM,6/10/19,3:41PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,0.7,5,"10004, USA","10004, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,13.16,0,0,13.16,USD,13.16,0,0,13.16,1.32
bf2aee9d-f4e5-4521-b1a9-1ff19ceea98c,6/10/19 19:49,6/10/19,7:06PM,6/10/19,3:06PM,6/10/19,7:49PM,6/10/19,3:49PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | Black SUV,New York City,3.28,36,"10011, USA","10016, USA",EXP6,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,65.84,0,0,65.84,USD,65.84,0,0,65.84,6.58
a251b576-5efa-40d3-8fc6-d96ad45bf54c,6/10/19 20:58,6/10/19,8:28PM,6/10/19,4:28PM,6/10/19,8:58PM,6/10/19,4:58PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | Black SUV,New York City,2.19,20,"10016, USA","10011, USA",EXP6,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,62.8,0,0,62.8,USD,62.8,0,0,62.8,6.28
68d548a2-db98-475c-a62d-2ead75e57cee,6/10/19 22:17,6/10/19,8:38PM,6/10/19,3:38PM,6/10/19,9:17PM,6/10/19,4:17PM,-06:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX,St Louis,14.94,31,"63110, USA","63145, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,34.1,0,0,34.1,USD,34.1,0,0,34.1,3.41
f91f1faa-0835-4dbf-91d2-fbe357f907c2,6/11/19 1:09,6/11/19,12:27AM,6/10/19,8:27PM,6/11/19,1:09AM,6/10/19,9:09PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,8.89,36,"10011, USA","11374, USA",EXP12,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,47.47,0,0,47.47,USD,47.47,0,0,47.47,4.75
4458d1ea-9361-4441-8a6f-79144a588a2d,6/11/19 3:52,6/11/19,3:14AM,6/10/19,11:14PM,6/11/19,3:52AM,6/10/19,11:52PM,-05:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX,New York City,9.12,18,"11371, USA","10001, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,41.04,0,0,41.04,USD,41.04,0,0,41.04,4.1
adc40467-32c4-46a8-b487-0f6126597a1a,6/11/19 5:55,6/11/19,5:42AM,6/11/19,1:42AM,6/11/19,5:55AM,6/11/19,1:55AM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.99,7,"10011, USA","10011, USA",EXP12,Late Night Rides,DEPT - CORP - NY,Monthly Billing,Fare,13.85,0,0,13.85,USD,13.85,0,0,13.85,1.39
ed752769-cd37-4f4c-8ffd-cefd7b8d7c90,6/11/19 11:50,6/11/19,11:37AM,6/11/19,7:37AM,6/11/19,11:50AM,6/11/19,7:50AM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,1.15,7,ted States,"10004, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,10.76,0,0,10.76,USD,10.76,0,0,10.76,1.08
c773006d-cbbd-4a25-b825-694013418257,6/11/19 12:08,6/11/19,11:44AM,6/11/19,7:44AM,6/11/19,12:08PM,6/11/19,8:08AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,4.46,19,"10004, USA","10016, USA",EXP11,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,23.82,0,0,23.82,USD,23.82,0,0,23.82,2.38
e8a08ae8-b39c-46d0-af10-dea1c60fcd71,6/11/19 12:12,6/11/19,11:25AM,6/11/19,7:25AM,6/11/19,12:12PM,6/11/19,8:12AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,9.55,42,"11374, USA","10001, USA",EXP8,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,51.86,0,0,51.86,USD,51.86,0,0,51.86,5.19
72d65a27-058b-4036-9105-9c8ff0789a43,6/11/19 12:34,6/11/19,12:18PM,6/11/19,8:18AM,6/11/19,12:34PM,6/11/19,8:34AM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,4.1,13,"10004, USA","10016, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,20.46,0,0,20.46,USD,20.46,0,0,20.46,2.05
a3ddf6e5-80d3-4c96-b850-64031296707c,6/11/19 14:33,6/11/19,2:05PM,6/11/19,10:05AM,6/11/19,2:32PM,6/11/19,10:32AM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,5.49,22,"10016, USA","10004, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,29.94,0,0,29.94,USD,29.94,0,0,29.94,2.99
e353a31e-b019-4e67-b640-b85258811a8a,6/11/19 15:08,6/11/19,2:51PM,6/11/19,10:51AM,6/11/19,3:08PM,6/11/19,11:08AM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,3.65,13,"10004, USA","10001, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,25.63,0,0,25.63,USD,25.63,0,0,25.63,2.56
c82e933b-54f8-4a31-a6a1-3f77912077b1,6/11/19 18:33,6/11/19,6:21PM,6/11/19,2:21PM,--,--,--,--,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Black SUV,New York City,--,--,"10016, USA","10016, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,10.89,0,0,10.89,USD,10.89,0,0,10.89,1.09
2c317160-05bb-415b-8ae0-34a43f98a207,6/11/19 18:38,6/11/19,6:21PM,6/11/19,2:21PM,--,--,--,--,-05:00,Blade,Employee29,Employee29@blyblade.com,Justin_Meltzer,--,Travel | Black SUV,New York City,0.03,6,"10016, USA","10016, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,25.76,0,0,25.76,USD,25.76,0,0,25.76,2.58
fb7a4b9f-6775-4ea2-86e6-832c0120d044,6/11/19 18:38,6/11/19,6:26PM,6/11/19,2:26PM,--,--,--,--,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Central | Black SUV,New York City,--,--,"10016, USA","10016, USA",--,OPS/FR/CX - PAX Rides,DEPT - OPS - NY,Monthly Billing,Fare,10.89,0,0,10.89,USD,10.89,0,0,10.89,1.09
68ad8608-daa5-40f4-a1a4-6540fd5adc37,6/11/19 20:39,6/11/19,8:18PM,6/11/19,4:18PM,6/11/19,8:39PM,6/11/19,4:39PM,-05:00,Blade,Employee28,Employee28@blyblade.com,Tony_Conte,--,Travel | Black SUV,New York City,4.03,17,"11430, USA","11430, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,55.47,0,0,55.47,USD,55.47,0,0,55.47,5.55
211ace8e-c201-404d-9e93-982de6904f72,6/11/19 22:12,6/11/19,9:13PM,6/11/19,5:13PM,6/11/19,10:11PM,6/11/19,6:11PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,5.15,50,"10004, USA","10011, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,35.12,0,0,35.12,USD,35.12,0,0,35.12,3.51
f2b835f4-27cf-4846-b86b-f8d0d3ae9273,6/11/19 22:38,6/11/19,8:55PM,6/11/19,4:55PM,6/11/19,10:38PM,6/11/19,6:38PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | Premium SUV,NYC Suburbs,36.76,93,"10604, USA","10014, USA",EXP8,CORP - Employee Rides,BLADE - CORP,Monthly Billing,Fare,140.27,0,0,140.27,USD,140.27,0,0,140.27,14.03
ea573bae-ce4e-4cc9-8a6c-e008ce36ad6d,6/11/19 23:36,6/11/19,11:10PM,6/11/19,7:10PM,6/11/19,11:36PM,6/11/19,7:36PM,-05:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX,Washington D.C.,2.57,22,"20002, USA","20008, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,12.27,0,0,12.27,USD,12.27,0,0,12.27,1.23
3415b371-e86a-4180-9ee5-d28882713ecb,6/12/19 0:01,6/11/19,11:49PM,6/11/19,7:49PM,6/12/19,12:00AM,6/11/19,8:00PM,-05:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX,Washington D.C.,1.23,8,"20008, USA","20007, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,7.42,0,0,7.42,USD,7.42,0,0,7.42,0.74
fe87b621-d624-4169-88c0-542784bacb73,6/12/19 1:56,6/12/19,1:20AM,6/11/19,9:20PM,6/12/19,1:55AM,6/11/19,9:55PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,8.9,30,"10011, USA","11374, USA",EXP12,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,49.79,0,0,49.79,USD,49.79,0,0,49.79,4.98
20feac5e-c4de-4391-af41-8f793004dd11,6/12/19 2:31,6/12/19,2:20AM,6/11/19,10:20PM,6/12/19,2:31AM,6/11/19,10:31PM,-05:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX,Washington D.C.,1.59,6,"20007, USA","20008, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,9.54,0,0,9.54,USD,9.54,0,0,9.54,0.95
f34aa569-b3da-4b6c-a715-8060cf3ad8dc,6/12/19 10:26,6/12/19,9:39AM,6/12/19,5:39AM,6/12/19,10:26AM,6/12/19,6:26AM,-05:00,Blade,Employee14,Employee14@blyblade.com,Bowie_Tam,--,Travel | Black SUV,New York City,7.08,39,"11430, USA","11430, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,99.44,0,0,99.44,USD,99.44,0,0,99.44,9.94
3231c7e1-8f9a-4d9d-9cb8-303511ab2c26,6/12/19 12:22,6/12/19,12:04PM,6/12/19,8:04AM,6/12/19,12:21PM,6/12/19,8:21AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,4.17,13,"10038, USA","10016, USA",EXP12,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,18.39,0,0,18.39,USD,18.39,0,0,18.39,1.84
66636d78-f2e0-44bc-baf7-6347797d3d7c,6/12/19 14:45,6/12/19,2:07PM,6/12/19,10:07AM,6/12/19,2:44PM,6/12/19,10:44AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,4.16,34,"11211, USA","10016, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,29.25,0,0,29.25,USD,29.25,0,0,29.25,2.93
cab9bf36-8125-48db-913e-d537fb8ce68f,6/12/19 15:11,6/12/19,2:51PM,6/12/19,10:51AM,6/12/19,3:11PM,6/12/19,11:11AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,4.59,18,"10016, USA","11211, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,19.82,0,0,19.82,USD,19.82,0,0,19.82,1.98
ff59fdeb-0821-4b80-a6e3-bef36ca576be,6/12/19 17:08,6/12/19,4:23PM,6/12/19,12:23PM,6/12/19,5:08PM,6/12/19,1:08PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,6.12,31,"10016, USA","10280, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,37.9,0,0,37.9,USD,37.9,0,0,37.9,3.79
d17dde21-0677-4d00-a3c0-0dc734fe7723,6/12/19 17:37,6/12/19,5:09PM,6/12/19,1:09PM,6/12/19,5:37PM,6/12/19,1:37PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Travel | UberX Diamond,New York City,2.22,23,"10016, USA","10011, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,24.06,0,0,24.06,USD,24.06,0,0,24.06,2.41
b50c2369-3aae-42ef-a925-010a33d4416c,6/12/19 21:43,6/12/19,9:37PM,6/12/19,5:37PM,--,--,--,--,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Black SUV,New York City,--,--,"10004, USA","10004, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,10.89,0,0,10.89,USD,10.89,0,0,10.89,1.09
b50c2369-3aae-42ef-a925-010a33d4416c,6/12/19 21:45,6/12/19,9:37PM,6/12/19,5:37PM,--,--,--,--,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Black SUV,New York City,--,--,"10004, USA","10004, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Adjustment,-10.89,0,0,-10.89,USD,-10.89,0,0,-10.89,-1.09
